SANTISIMO;SHOE AVE-J A SANTOS;RR;2,500.00;
SHOE AVE EXT;;RR;2,700.00;
SHOE AVE;;CR;7,600.00;
SHOE AVE;;RR;5,200.00;
V GOMEZ;J P RIZAL-F PAZ;CR;6,000.00;
V GOMEZ;J P RIZAL-F PAZ;RR;4,500.00;
YAMSON;SHOE AVE-SHOE AVE;RR;3,750.00;
ALL OTHER STREETS;;RR;1,600.00;
ALL OTHER STREETS;;GP;1,000.00;
CONDOMINIUMS (CCT);;RC;18,000.00;
CONDOMINIUMS (CCT);;CC;25,000.00;
TOWNHOUSES (CCT);;RC;15,000.00;
TOWNHOUSES (CCT);;CC;20,000.00;
BARANGAY:;STA. ELENA;;;
A TUAZON AVE;;CR;5,100.00;
A TUAZON AVE;;RR;4,150.00;
A TUAZON AVE;;I;4,300.00;
C S CRUZ;;RR;3,150.00;
CAPT VENCIONG;M CRUZ-SHOE AVE;CR;4,200.00;
CAPT VENCIONG;M CRUZ-SHOE AVE;RR;3,200.00;
CARTOS(M.CARLOS);;RR;3,350.00;
DANCEL;J P RIZAL-MRKNA RIVER;RR;3,350.00;
;KAPT MOY-W DELA PAZ;RR;2,750.00;
DELA PAZ;;RR;1,800.00;
DEGUANGCO;;RR;2,500.00;
E DELA PAZ;W DELA PAZ-V GOMEZ;CR;5,450.00;
E DELA PAZ;W DELA PAZ-V GOMEZ;RR;4,650.00;
E DELA PAZ;W.PAZ-DELA  PAZ;CR;7,000.00;
E JACINTO;P DELA PAZ-W DELA PAZ;CR;4,500.00;
E JACINTO;P DELA PAZ-W DELA PAZ;RR;3,650.00;
FLORENZO PAZ;W DELA PAZ-V GOMEZ;RR;2,500.00;
J P RIZAL;;CR;9,000.00;
J P RIZAL;;RR;6,000.00;
KAP MOY;J P RIZAL-F PAZ;CR;6,150.00;
KAP MOY;J P RIZAL-F PAZ;RR;1,800.00;
M CRUZ;W DELA PAZ - P DELA PAZ;CR;5,050.00;
M CRUZ;W DELA PAZ - P DELA PAZ;RR;4,150.00;
;KAP. MOY - W DELA PAZ;RR;4,850.00;
NEW MARIKINA SUBD (MT. VIEW VIL);;RR;3,000.00;
P BURGOS;P DELA PAZ-VENCIONG;CR;3,700.00;
P BURGOS;P DELA PAZ-VENCIONG;RR;3,200.00;
P DELA PAZ;J P RIZAL-SHOE AVE;CR;4,050.00;
;;RR;3,600.00;
ROYALVILLE;;RR;3,350.00;
SAPATEROS;;RR;2,100.00;
SHOE AVE;;CR;6,450.00;
SHOE AVE;;RR;5,300.00;
SIXTO DELA PAZ;;RR;2,500.00;
STA. INES;;RR;3,050.00;
W DELA PAZ;J P RIZAL-SHOE AVE;CR;6,150.00;
ALL OTHER STREETS;;CR;3,700.00;
ALL OTHER STREETS;;RR;2,500.00;
ALL OTHER STREETS;;GP;1,000.00;
CONDOMINIUMS (CCT);;RC;18,000.00;
CONDOMINIUMS (CCT);;CC;25,000.00;
TOWNHOUSES (CCT);;RC;15,000.00;
TOWNHOUSES (CCT);;CC;20,000.00;
BARANGAY:;STO. NINO;;;
AGRICULTORES;J P RIZAL-LAZARO;RR;2,500.00;
DAANG BAKAL/SHOE AVE;P ANTONIO-EXEQUIEL;RR;2,400.00;
E DELA PAZ;DELA PAZ-VIRGINIA;CR;6,150.00;
E DELA PAZ;DELA PAZ-VIRGINIA;RR;5,000.00;
E JACINTO;P DELA PAZ-ANTONIO;CR;4,050.00;
E JACINTO;P DELA PAZ-ANTONIO;RR;3,000.00;
E RODRIGUEZ ST;P ANTONIO-EXEQUIEL;CR;4,600.00;
E RODRIGUEZ ST;P ANTONIO-EXEQUIEL;RR;3,000.00;
E.SANTOS;;RR;2,500.00;
EMERALD VILLAGE;;RR;2,600.00;
EXEQUIEL ST.;;RR;3,250.00;
J P RIZAL;P DELA PAZ-DIAMOND;CR;7,250.00;
J P RIZAL;P DELA PAZ-DIAMOND;RR;6,150.00;
LAZARO ST;P ANTONIO-VIRGINIA;RR;3,500.00;
M CRUZ (GEN LUNA);P DELA PAZ--AGRICULTO;CR;6,400.00;
M CRUZ (GEN LUNA);P DELA PAZ--AGRICULTO;RR;4,250.00;
MANOTOC SUBD;;RR;3,150.00;
MARCOS CRUZ;;RR;3,200.00;
MARKET VILLAGE;;RR;2,800.00;
MEARLE SUBD;;RR;2,550.00;
MERCADO COMPOUND;;RR;2,600.00;
NILE SUBD;;RR;2,600.00;
NIMFA ST;V SANTOS-P ANTONIO;RR;2,500.00;
P ANTONIO (GUERILLA);;CR;5,200.00;
P ANTONIO (GUERILLA);;RR;3,000.00;
P BURGOS ST;P DELA PAZ-J RIZAL;CR;6,000.00;
P BURGOS ST;P DELA PAZ-J RIZAL;RR;3,000.00;
P DELA PAZ ST;J P RIZAL-SHOE AVE;CR;4,050.00;
P DELA PAZ ST;J P RIZAL-SHOE AVE;RR;3,500.00;
PALIPARAN SUBD;;RR;3,250.00;
SHOE AVE;P DELA PAZ-P ANTONIO;CR;7,500.00;
SHOE AVE;P DELA PAZ-P ANTONIO;RR;5,650.00;
SHOE AVE;RODRIGUEZ SPORTS CENTRE;GL;GOVERNMENT LAND;
SUMULONG HIGHWAY;J P RIZAL-SHOE AVE;CR;8,450.00;
SUMULONG HIGHWAY;J P RIZAL-SHOE AVE;RR;6,000.00;
SUMULONG HIGHWAY;RODRIGUEZ SPORTS CENTRE;GL;GOVERNMENT LAND;
SUMULONG HIGHWAY;SHOE AVE-CAINTA BDRY;CR;6,000.00;
SUMULONG HIGHWAY;SHOE AVE-CAINTA BDRY;RR;4,000.00;
V SANTOS;J P RIZAL-SHOE AVE;CR;6,000.00;
VILLALON ST;J P RIZAL-SHOE AVE;RR;2,500.00;
VISTA VALLEY SUBD;;RR;3,500.00;
ZENAIDA SUBD;;RR;2,800.00;
ALL OTHER STREETS;;CR;3,250.00;
ALL OTHER STREETS;;RR;1,800.00;
ALL OTHER STREETS;;GP;1,250.00;
CONDOMINIUMS (CCT);;RC;18,000.00;
CONDOMINIUMS (CCT);;CC;25,000.00;
TOWNHOUSES (CCT);;RC;15,000.00;
TOWNHOUSES (CCT);;CC;20,000.00;
BARANGAY:;TAÑONG;;;
A BONIFACIO AVE;G PUYAT-ST MARY AVE;CR;6,150.00;
A BONIFACIO AVE;G PUYAT-ST MARY AVE;RR;5,200.00;
A BONIFACIO AVE;G PUYAT-ST MARY AVE;I;6,150.00;
A BONIFACIO AVE;G PUYAT-ST MARY AVE;APD;AREA FOR PRIORITY DEVELOPMENT;
C. DELEON ST;;RR;2,500.00;
COBARRUBIAS;;RR;2,750.00;
GEN JULIAN ST;L JAENA-MANGAHAN;RR;2,750.00;
LOPEZ JAENA ST;;RR;3,000.00;
LOPEZ JAENA ST;;I;3,250.00;
LOYOLA GRAND VILLAS 1, 2;;RR;7,000.00;
MANGGAHAN;;RR;2,750.00;
PROVIDENT VILLAGE;;RR;3,500.00;
ST MARY AVE;;RR;4,750.00;
ST MARY AVE;;CR;5,000.00;
TANONG LANDLESS (APD);;RR;1,500.00;
TAVERA;;RR;2,750.00;
TIPAN;;RR;2,750.00;
TRIGUHAN ST;;RR;2,600.00;
ALL OTHER STREETS;;RR;2,100.00;
CONDOMINIUMS (CCT);;RC;18,000.00;
CONDOMINIUMS (CCT);;CC;25,000.00;
TOWNHOUSES (CCT);;RC;15,000.00;
TOWNHOUSES (CCT);;CC;20,000.00;
