LOURDES SUBD ROAD;M STAR DOMINICAN RD;RR;700.00;;
MORNING STAR ROAD;ROCKY QUARRY Q PEACE;RR;700.00;;
QUEEN ANGELS ROAD;ROCKY QUARRY DOMINICAN;RR;700.00;;
QUEENS APOSTLES RD;DOMINICAN M STAR RD;RR;700.00;;
ALL OTHER STREETS;;RR;400.00;;
ALL OTHER STREETS;;GP;250.00;;
BARANGAY :;LOWER DAGSIAN;;;;
HILLSIDE ROAD;;RR;300.00;;
ALL OTHER STREETS;;RR;300.00;;
ALL OTHER STREETS;;GP;200.00;;
BARANGAY :;LOWER GEN LUNA RD;;;;
ASSUMPTION ROAD;GEN LUNA SESSION RD;CR;5,500.00;;
ASSUMPTION ROAD;GEN LUNA DIAZ ST;CR;5,500.00;;
GEN LUNA RD;MAGSAYSAY JUNCTION;CR;6,500.00;;
MABINI ST;GEN LUNA SESSION RD;CR;5,500.00;;
ALL OTHER STREETS;;CR;3,000.00;;
BARANGAY :;LOWER MAGSAYSAY AVE;;;;
MAGSAYSAY AVE;QUIRINO THEATER;CR;4,500.00;;
ALL OTHER STREETS;JUNCTION SLAUGHTER HSE;CR;4,500.00;;
ALL OTHER STREETS;JUNCTION SLAUGHTER HSE;;;;
BARANGAY :;LOWER QM SUBD.;;;;
DR J CARINO ST;QM RD TO LEGARDA RD;RR;750.00;;
JOSE FELIPE ST;J FELIPE QM RD 1;RR;750.00;;
ALL OTHER STREETS;;RR;600.00;;
ALL OTHER STREETS;;GP;300.00;;
BARANGAY :;LOWER ROCK QUARRY;;;;
JOSE FELIPE;LAGOON RD TO CREEK;RR;300.00;;
JOSE FELIPE ST;LAGOON RD ROCK QUARRY;RR;500.00;;
ALL OTHER STREETS;;RR;300.00;;
ALL OTHER STREETS;;GP;200.00;;
BARANGAY :;LUALHATI;;;;
LEONARD WOOD RD;PARK CIRCLE J FELIPE;RR;2,000.00;;
ALL OTHER STREETS;;RR;1,500.00;;
ALL OTHER STREETS;;GP;800.00;;
BARANGAY :;LUCNAB;;;;
LUCNAB ROAD;OUTLOOK ACAPULOO;CR;800.00;;
LUCNAB ROAD;OUTLOOK ACAPULOO;RR;500.00;;
ALL OTHER STREETS;;RR;400.00;;
ALL OTHER STREETS;;GP;200.00;;
BARANGAY :;M ROXAS;;;;
M ROXAS ST;M ROXAS L WOOD;RR;1,000.00;;
WOODSTOWN SUBD RD;WOODSTOWN SUBD RD;RR;1,500.00;;
ALL OTHER STREETS;;RR;800.00;;
ALL OTHER STREETS;;GP;400.00;;
BARANGAY :;MALCOLM SQUARE;;;;
MAGSAYSAY AVE;PERFECTO MAGSAYSAY;CR;6,750.00;;
ALL OTHER STREETS;;CR;6,750.00;;
BARANGAY :;MALVAR SGT FLORESCA;;;;
MALVAR ST;RIMANDO RD LEDESMA;RR;800.00;;
SGT FLORESCA ST;SGT FLORESCA ST;RR;750.00;;
ALL OTHER STREETS;;RR;750.00;;
ALL OTHER STREETS;;GP;400.00;;
BARANGAY :;MARKET SUBD;;;;
KAYANG ST;BOTH SIDES KAYANG ST;CR;4,500.00;;
BARANGAY :;MIDDLE QUEZON HILL;;;;
QUEZON HILL ROAD;JUNCT CATING QHES;RR;550.00;;
ALL OTHER STREETS;;RR;550.00;;
ALL OTHER STREETS;;GP;250.00;;
BARANGAY :;MIDDLE ROCK QUARRY;;;;
ROCK QUARRY RD;J FELIPE Q ANGELS;RR;500.00;;
ALL OTHER STREETS;;RR;300.00;;
ALL OTHER STREETS;;GP;200.00;;
BARANGAY :;MILITARY CUT OFF;;;;
GOVERMENT CTR;GOV PACK C APPEALS;GL;;;
MILITARY CUT OFF RD;KENNON S ESCOLASTICA;RR;1,100.00;;
MILITARY CUT OFF RD;S ESCOLASTICA AGUINA;RR;1,500.00;;
WOODSTOWN CONDOMINIUM;;RC;10,000.00;;
ALL OTHER STREETS;;RR;1,000.00;;
ALL OTHER STREETS;;GP;1,000.00;;
BARANGAY :;MINES VIEW;;;;
AMBUKLAO RD;IMMACULATE CONCEPCION;RR;700.00;;
GIBRALTAR RD;PARK CIRCLE MV ARK;RR;1,500.00;;
MINES VIEW PARK RD;L WOOD FELIPE STS;RR;1,750.00;;
TOWERS CONDOMINIUM;;RC;7,500.00;;
ALL OTHER STREETS;;RR;600.00;;
ALL OTHER STREETS;;GP;300.00;;
BARANGAY :;N CTRL AURORAHILL LJ;;;;
DE JESUS ST;L1 B12 L JAENA EXT;RR;700.00;;
DE JESUS ST;DE JESUS L1 B12;RR;750.00;;
YAP ROAD;L JAENA SANI CP;RR;650.00;;
ALL OTHER STREETS;;RR;600.00;;
ALL OTHER STREETS;;GP;250.00;;
BARANGAY :;NEW LUCBAN;;;;
BONIFACIO ST;CUESTA T ALONZO;CR;3,500.00;;
NEW LUCBAN RD;T ALONZA TO RIMANDO;RR;2,750.00;;
ALL OTHER STREETS;;CR;3,500.00;;
ALL OTHER STREETS;;RR;2,750.00;;
ALL OTHER STREETS;;GP;1,500.00;;
BARANGAY :;OUTLOOK DRIVE;;;;
LUCNAB ROAD;MARYHURST LUNDAAN;RR;800.00;;
OUTLOOK DR;VILLAMOR OUTLOOK DR;RR;1,500.00;;
OUTLOOK DR;OUTLOOK V DELOS REYES;RR;1,350.00;;
OUTLOOK DRIVE;L WOOD CITY LIMIT;RR;800.00;;
OUTLOOK DRIVE;L WOOD OUTLOOK DR;CR;1,500.00;;
OUTLOOK DRIVE;L WOOD OUTLOOK DR;RR;900.00;;
BAGUIO TOWNHOUSE CONDOMINIUM;;RC;10,000.00;;
EUROPA MINES VIEW CONDOMINIUM;;RC;7,500.00;;
ALL OTHER STREETS;;RR;600.00;;
ALL OTHER STREETS;;GP;300.00;;
BARANGAY :;P BURGOS;;;;
BOKAWKAN RD (PART);P BURGOS EASTERN SCH;CR;2,500.00;;
BOKAWKAN RD (PART);P BURGOS EASTERN SCH;RR;1,750.00;;
BOKAWKAN ROAD;EASTERN SCH AGRIX AVE;CR;3,000.00;;
BOKAWKAN ROAD;EASTERN SCH AGRIX AVE;RR;2,150.00;;
P BURGOS;BOKAWKAN MAG AVE;CR;2,500.00;;
P BURGOS;BOKAWKAN MAG AVE;RR;1,750.00;;
ALL OTHER STREETS;;RR;1,750.00;;
ALL OTHER STREETS;;GP;500.00;;
BARANGAY :;PACDAL;;;;
MARIA BASA ST;REGIDOR PACDAL ST;RR;650.00;;
